time,open,high,low,close,volume
2024-01-01 16:00:00,2064.235,2066.255,2062.708,2065.358,0
2024-01-01 20:00:00,2064.968,2070.278,2064.305,2069.505,0
2024-01-02 00:00:00,2069.748,2076.275,2069.455,2073.235,0
2024-01-02 04:00:00,2073.805,2078.735,2065.465,2067.845,0
2024-01-02 08:00:00,2068.048,2070.565,2056.865,2066.005,0
2024-01-02 12:00:00,2066.315,2066.635,2058.115,2058.115,0
2024-01-02 16:00:00,2058.335,2062.015,2058.245,2060.105,0
2024-01-02 20:00:00,2060.665,2065.435,2059.825,2064.775,0
2024-01-03 00:00:00,2064.635,2065.835,2059.445,2059.908,0
2024-01-03 04:00:00,2060.125,2060.185,2041.845,2045.595,0
2024-01-03 08:00:00,2047.455,2047.565,2031.545,2032.345,0
2024-01-03 12:00:00,2031.575,2042.165,2030.645,2040.878,0
2024-01-03 16:00:00,2040.935,2043.635,2040.258,2042.065,0
2024-01-03 20:00:00,2041.565,2046.625,2040.295,2043.015,0
2024-01-04 00:00:00,2042.615,2049.295,2042.465,2046.715,0
2024-01-04 04:00:00,2046.505,2050.555,2043.715,2045.835,0
2024-01-04 08:00:00,2045.955,2046.945,2036.455,2044.675,0
2024-01-04 12:00:00,2044.175,2044.855,2040.895,2042.995,0
2024-01-04 16:00:00,2043.625,2044.585,2042.725,2044.265,0
2024-01-04 20:00:00,2044.635,2047.825,2044.548,2044.555,0
2024-01-05 00:00:00,2044.425,2046.495,2041.115,2042.385,0
2024-01-05 04:00:00,2042.135,2043.255,2037.398,2040.115,0
2024-01-05 08:00:00,2040.358,2063.595,2024.528,2044.948,0
2024-01-05 12:00:00,2044.395,2049.935,2040.505,2043.575,0
2024-01-05 16:00:00,2044.505,2045.905,2043.828,2045.355,0
2024-01-07 16:00:00,2044.498,2046.175,2042.985,2045.875,0
2024-01-07 20:00:00,2045.515,2046.465,2035.055,2035.715,0
2024-01-08 00:00:00,2035.655,2035.895,2027.415,2028.205,0
2024-01-08 04:00:00,2028.005,2031.295,2018.865,2024.585,0
2024-01-08 08:00:00,2024.725,2036.585,2018.405,2032.085,0
2024-01-08 12:00:00,2031.795,2032.335,2026.025,2027.048,0
2024-01-08 16:00:00,2027.398,2034.635,2027.398,2034.208,0
2024-01-08 20:00:00,2034.708,2035.698,2031.155,2032.795,0
2024-01-09 00:00:00,2032.645,2037.025,2030.555,2034.145,0
2024-01-09 04:00:00,2034.525,2038.315,2033.205,2036.255,0
2024-01-09 08:00:00,2035.265,2039.895,2026.265,2031.075,0
2024-01-09 12:00:00,2030.865,2031.725,2026.908,2028.315,0
2024-01-09 16:00:00,2028.735,2031.075,2028.585,2030.155,0
2024-01-09 20:00:00,2029.765,2032.505,2027.265,2029.725,0
2024-01-10 00:00:00,2029.835,2035.275,2023.905,2035.195,0
2024-01-10 04:00:00,2035.038,2038.975,2031.305,2031.415,0
2024-01-10 08:00:00,2030.915,2033.778,2024.845,2026.918,0
2024-01-10 12:00:00,2026.845,2027.535,2020.395,2023.495,0
2024-01-10 16:00:00,2023.445,2028.034,2023.295,2027.748,0
2024-01-10 20:00:00,2027.928,2032.145,2027.145,2031.995,0
2024-01-11 00:00:00,2031.955,2035.485,2030.718,2030.718,0
2024-01-11 04:00:00,2030.315,2034.905,2030.135,2032.315,0
2024-01-11 08:00:00,2032.685,2038.835,2014.465,2016.595,0
2024-01-11 12:00:00,2016.825,2028.295,2013.465,2027.395,0
2024-01-11 16:00:00,2027.465,2035.125,2027.465,2031.035,0
2024-01-11 20:00:00,2030.275,2035.565,2030.275,2034.578,0
2024-01-12 00:00:00,2034.265,2039.525,2033.675,2038.645,0
2024-01-12 04:00:00,2038.615,2052.205,2037.975,2047.665,0
2024-01-12 08:00:00,2045.645,2061.565,2045.275,2048.235,0
2024-01-12 12:00:00,2047.695,2047.695,2041.985,2043.815,0
2024-01-14 16:00:00,2047.035,2048.375,2045.735,2047.775,0
2024-01-14 20:00:00,2047.758,2057.865,2047.595,2054.235,0
2024-01-15 00:00:00,2054.095,2058.275,2052.905,2056.545,0
2024-01-15 04:00:00,2055.735,2056.905,2051.345,2052.655,0
2024-01-15 08:00:00,2052.855,2054.735,2049.655,2053.965,0
2024-01-15 12:00:00,2053.818,2056.098,2053.525,2054.505,0
2024-01-15 16:00:00,2055.098,2055.295,2050.885,2051.345,0
2024-01-15 20:00:00,2051.295,2052.905,2048.335,2049.325,0
2024-01-16 00:00:00,2049.185,2050.785,2042.415,2043.015,0
2024-01-16 04:00:00,2043.265,2043.265,2035.885,2038.365,0
2024-01-16 08:00:00,2038.575,2043.885,2031.658,2033.358,0
2024-01-16 12:00:00,2033.185,2033.185,2024.285,2028.128,0
2024-01-16 16:00:00,2028.058,2028.705,2025.605,2028.405,0
2024-01-16 20:00:00,2028.035,2032.798,2023.365,2025.355,0
