time,open,high,low,close,volume
2022-03-03 23:00:00,1936.94,1938.32,1935.59,1936.62,1599
2022-03-04 01:00:00,1936.72,1936.82,1934.78,1934.84,941
2022-03-04 02:00:00,1934.88,1950.93,1934.79,1947.28,8114
2022-03-04 03:00:00,1947.29,1947.48,1929.56,1933.94,9232
2022-03-04 04:00:00,1933.94,1940.17,1933.63,1939.35,4598
2022-03-04 05:00:00,1939.35,1941.35,1937.98,1939.64,4159
2022-03-04 06:00:00,1939.58,1940.67,1938.2,1939.19,1903
2022-03-04 07:00:00,1939.19,1940.29,1934.55,1935.57,2616
2022-03-04 08:00:00,1935.58,1937.89,1934.05,1935.96,2988
2022-03-04 09:00:00,1935.87,1939.23,1935.29,1936.1,5013
2022-03-04 10:00:00,1936.16,1940.24,1933.99,1938.74,6340
2022-03-04 11:00:00,1938.74,1946.23,1938.25,1945.79,6712
2022-03-04 12:00:00,1945.86,1947.92,1942.45,1947.19,5846
2022-03-04 13:00:00,1947.23,1949.07,1944.24,1946.34,6238
2022-03-04 14:00:00,1946.34,1949.99,1943.9,1945.73,6597
2022-03-04 15:00:00,1945.62,1948.25,1939.88,1946.94,11299
2022-03-04 16:00:00,1946.96,1959.26,1945.48,1951.87,13126
2022-03-04 17:00:00,1952.07,1959.06,1942.61,1957.91,11178
2022-03-04 18:00:00,1957.91,1965.71,1956.62,1962.7,9719
2022-03-04 19:00:00,1962.65,1965.36,1960.03,1962.12,6657
2022-03-04 20:00:00,1962.12,1966.47,1960.8,1965.12,5153
2022-03-04 21:00:00,1965.24,1969.96,1964.54,1967.06,5393
2022-03-04 22:00:00,1966.99,1970.19,1965.19,1967.33,6665
2022-03-04 23:00:00,1967.3,1970.16,1965.52,1969.74,2496
2022-03-07 01:00:00,1980.67,1991.38,1980.67,1988.73,6150
2022-03-07 02:00:00,1988.73,1990.37,1987.0,1988.11,6341
2022-03-07 03:00:00,1988.24,2000.93,1987.96,1997.76,12197
2022-03-07 04:00:00,1997.79,1998.21,1986.86,1986.98,8931
2022-03-07 05:00:00,1987.1,1990.61,1984.89,1990.1,7032
2022-03-07 06:00:00,1990.12,1991.45,1987.43,1989.61,3404
2022-03-07 07:00:00,1989.61,1989.93,1983.15,1983.61,5595
2022-03-07 08:00:00,1983.58,1985.27,1976.06,1983.2,6751
2022-03-07 09:00:00,1983.14,1993.27,1979.27,1992.96,8916
2022-03-07 10:00:00,1992.98,1998.54,1989.24,1996.53,10294
2022-03-07 11:00:00,1996.67,2001.41,1993.53,1997.99,8550
2022-03-07 12:00:00,1997.99,2002.61,1995.67,2002.44,6538
2022-03-07 13:00:00,2002.47,2002.47,1985.7,1990.23,8344
2022-03-07 14:00:00,1990.24,1990.26,1981.76,1984.12,10942
2022-03-07 15:00:00,1984.12,1987.87,1961.03,1979.16,15417
2022-03-07 16:00:00,1979.11,1985.64,1967.78,1984.52,13318
2022-03-07 17:00:00,1984.53,1991.52,1977.0,1980.92,12925
2022-03-07 18:00:00,1980.92,1983.28,1974.89,1979.54,9506
2022-03-07 19:00:00,1979.63,1986.17,1978.57,1984.25,8731
2022-03-07 20:00:00,1984.27,1996.37,1983.67,1992.33,9544
2022-03-07 21:00:00,1992.33,1997.33,1991.01,1995.97,6916
2022-03-07 22:00:00,1995.97,1998.98,1992.16,1996.69,6997
2022-03-07 23:00:00,1996.69,1999.82,1995.74,1997.24,3333
2022-03-08 01:00:00,1997.23,1999.35,1996.64,1998.72,2299
2022-03-08 02:00:00,1998.72,2000.05,1990.71,1991.8,3553
2022-03-08 03:00:00,1991.84,1992.35,1981.08,1985.03,7394
2022-03-08 04:00:00,1984.95,1990.04,1984.62,1989.1,4725
2022-03-08 05:00:00,1989.09,1990.06,1984.71,1986.06,3397
2022-03-08 06:00:00,1986.05,1991.44,1985.6,1991.2,2433
2022-03-08 07:00:00,1991.2,1994.27,1989.16,1993.93,5099
2022-03-08 08:00:00,1993.93,2020.78,1993.21,2016.94,9206
2022-03-08 09:00:00,2016.93,2020.89,2012.77,2016.03,8941
2022-03-08 10:00:00,2015.87,2020.21,1999.17,2008.72,11344
2022-03-08 11:00:00,2008.72,2011.64,2006.04,2006.37,7604
2022-03-08 12:00:00,2006.37,2009.49,2002.77,2005.84,5946
2022-03-08 13:00:00,2005.84,2010.87,2004.44,2009.17,5044
2022-03-08 14:00:00,2009.09,2015.62,2005.15,2007.34,7841
2022-03-08 15:00:00,2007.34,2020.33,2003.67,2015.09,12412
2022-03-08 16:00:00,2015.09,2041.29,2013.92,2039.61,13707
2022-03-08 17:00:00,2039.65,2069.99,2039.53,2047.1,19469
2022-03-08 18:00:00,2047.24,2070.3,2044.18,2069.36,12792
2022-03-08 19:00:00,2069.37,2069.85,2021.07,2029.82,17815
2022-03-08 20:00:00,2029.82,2053.17,2022.26,2044.27,14587
2022-03-08 21:00:00,2044.3,2047.43,2028.67,2039.33,11020
2022-03-08 22:00:00,2039.39,2052.98,2032.42,2050.89,9112
2022-03-08 23:00:00,2051.49,2054.08,2049.58,2050.15,2591
2022-03-09 01:00:00,2050.01,2050.84,2042.71,2043.72,2704
2022-03-09 02:00:00,2043.82,2046.59,2035.06,2038.69,3764
2022-03-09 03:00:00,2038.78,2045.64,2036.23,2041.88,7101
2022-03-09 04:00:00,2041.93,2055.4,2040.45,2052.7,6957
2022-03-09 05:00:00,2052.67,2057.57,2050.31,2056.86,5221
2022-03-09 06:00:00,2056.88,2059.24,2051.32,2051.68,3464
2022-03-09 07:00:00,2051.68,2057.21,2044.83,2048.0,5847
2022-03-09 08:00:00,2047.97,2052.41,2047.58,2049.16,4549
2022-03-09 09:00:00,2049.16,2050.18,2038.28,2045.9,6675
2022-03-09 10:00:00,2045.8,2049.29,2042.14,2042.23,7067
2022-03-09 11:00:00,2042.23,2042.43,2014.82,2017.88,9572
2022-03-09 12:00:00,2017.88,2019.12,2004.22,2014.8,9050
2022-03-09 13:00:00,2014.45,2016.45,2007.8,2011.47,6753
2022-03-09 14:00:00,2011.39,2021.63,2009.34,2009.4,6722
2022-03-09 15:00:00,2009.4,2009.57,1984.92,1989.61,12734
2022-03-09 16:00:00,1989.71,1997.71,1976.04,1986.66,15678
2022-03-09 17:00:00,1986.68,1997.65,1985.77,1996.12,10726
2022-03-09 18:00:00,1996.12,2005.49,1991.92,2001.45,9397
2022-03-09 19:00:00,2001.45,2003.29,1983.64,1985.48,9073
2022-03-09 20:00:00,1985.45,1988.95,1980.65,1983.54,8205
2022-03-09 21:00:00,1983.33,1990.52,1979.61,1989.49,4894
2022-03-09 22:00:00,1989.46,1995.65,1986.94,1991.11,5255
2022-03-09 23:00:00,1991.09,1998.96,1989.74,1992.39,1815
2022-03-10 01:00:00,1991.87,1993.13,1989.32,1989.83,2114
2022-03-10 02:00:00,1989.83,1990.05,1981.85,1983.61,3045
2022-03-10 03:00:00,1983.45,1983.84,1970.26,1974.71,7090
2022-03-10 04:00:00,1974.71,1976.62,1970.8,1974.78,4212
2022-03-10 05:00:00,1974.77,1979.07,1972.93,1976.38,3336
2022-03-10 06:00:00,1976.38,1979.57,1975.57,1977.8,2749
2022-03-10 07:00:00,1977.8,1984.16,1977.31,1980.83,3461
2022-03-10 08:00:00,1980.83,1989.13,1980.5,1983.15,4172
2022-03-10 09:00:00,1983.2,1983.31,1974.32,1975.31,4791
2022-03-10 10:00:00,1975.33,1988.19,1974.89,1983.91,6778
2022-03-10 11:00:00,1983.91,1987.31,1976.77,1985.85,7440
2022-03-10 12:00:00,1985.69,2000.18,1983.61,1999.58,7221
2022-03-10 13:00:00,1999.6,2007.91,1998.96,2005.29,6491
2022-03-10 14:00:00,2005.29,2009.1,1999.08,2003.01,6934
2022-03-10 15:00:00,2003.01,2009.03,1991.69,1996.42,10974
2022-03-10 16:00:00,1996.42,2006.9,1995.3,1997.15,10721
2022-03-10 17:00:00,1997.15,1999.85,1981.72,1995.16,10776
2022-03-10 18:00:00,1995.28,1999.59,1990.41,1994.95,6991
2022-03-10 19:00:00,1994.95,2005.79,1994.94,2003.78,6109
2022-03-10 20:00:00,2003.83,2005.95,1993.36,1997.74,6509
2022-03-10 21:00:00,1997.84,1998.16,1994.05,1996.14,4117
2022-03-10 22:00:00,1996.14,2003.32,1996.14,1997.75,3775
2022-03-10 23:00:00,1997.66,1998.85,1995.07,1996.01,882
2022-03-11 01:00:00,1997.35,1998.88,1993.61,1995.24,1790
2022-03-11 02:00:00,1995.24,1997.1,1991.24,1992.24,1798
2022-03-11 03:00:00,1992.17,1995.33,1988.26,1992.46,3544
2022-03-11 04:00:00,1992.46,1996.39,1991.74,1994.73,2099
2022-03-11 05:00:00,1994.75,1995.2,1990.55,1990.9,1934
2022-03-11 06:00:00,1990.89,1991.73,1985.84,1987.94,1966
2022-03-11 07:00:00,1987.94,1988.84,1980.73,1983.62,3598
2022-03-11 08:00:00,1983.62,1987.75,1982.9,1986.06,2851
2022-03-11 09:00:00,1985.94,1992.62,1981.32,1991.56,3264
2022-03-11 10:00:00,1991.56,1994.92,1988.01,1992.77,3850
2022-03-11 11:00:00,1992.69,1994.27,1988.57,1989.55,2679
2022-03-11 12:00:00,1989.79,1994.02,1988.98,1991.53,2496
2022-03-11 13:00:00,1991.53,1991.98,1969.37,1979.56,6904
2022-03-11 14:00:00,1979.56,1979.7,1961.94,1975.2,7498
2022-03-11 15:00:00,1975.2,1977.53,1958.56,1961.97,7329
2022-03-11 16:00:00,1961.97,1977.17,1959.63,1974.96,7905
2022-03-11 17:00:00,1975.05,1981.94,1970.2,1980.74,7243
2022-03-11 18:00:00,1980.76,1988.88,1978.39,1985.8,6802
2022-03-11 19:00:00,1985.8,1989.99,1984.67,1986.83,4882
2022-03-11 20:00:00,1986.83,1987.69,1980.44,1985.92,4100
2022-03-11 21:00:00,1986.0,1988.03,1983.28,1985.45,3523
2022-03-11 22:00:00,1985.47,1987.82,1982.07,1982.59,3322
2022-03-11 23:00:00,1982.6,1987.3,1982.43,1985.22,924
2022-03-14 00:00:00,1979.73,1983.64,1970.64,1980.23,1976
2022-03-14 01:00:00,1980.23,1980.8,1972.2,1974.2,1671
2022-03-14 02:00:00,1974.2,1978.67,1969.9,1976.98,2639
2022-03-14 03:00:00,1976.98,1977.25,1971.48,1974.21,4335
2022-03-14 04:00:00,1974.18,1975.77,1971.47,1972.63,2269
2022-03-14 05:00:00,1972.63,1976.54,1971.61,1975.58,2082
2022-03-14 06:00:00,1975.58,1977.61,1973.98,1977.55,1351
2022-03-14 07:00:00,1977.59,1978.16,1971.11,1973.53,2625
2022-03-14 08:00:00,1973.51,1978.5,1972.23,1976.69,2660
2022-03-14 09:00:00,1976.65,1977.62,1972.73,1972.79,3016
2022-03-14 10:00:00,1972.79,1973.51,1966.8,1967.5,5410
2022-03-14 11:00:00,1967.5,1967.62,1959.62,1963.67,5643
2022-03-14 12:00:00,1963.67,1966.62,1960.07,1961.61,4764
2022-03-14 13:00:00,1961.61,1967.07,1954.53,1965.3,5669
2022-03-14 14:00:00,1965.21,1967.93,1960.29,1964.32,5534
2022-03-14 15:00:00,1964.32,1965.25,1949.7,1958.86,8217
2022-03-14 16:00:00,1958.89,1961.13,1953.52,1956.01,7849
2022-03-14 17:00:00,1956.02,1958.94,1952.43,1954.97,5531
2022-03-14 18:00:00,1955.11,1961.39,1954.27,1961.15,4389
2022-03-14 19:00:00,1961.15,1961.97,1956.69,1957.84,4605
2022-03-14 20:00:00,1957.88,1958.38,1950.74,1950.94,3601
2022-03-14 21:00:00,1951.01,1956.08,1950.63,1952.6,3678
2022-03-14 22:00:00,1952.6,1954.4,1951.07,1951.44,1584
2022-03-15 00:00:00,1953.28,1954.21,1951.96,1953.35,600
2022-03-15 01:00:00,1953.35,1954.5,1951.15,1952.16,989
2022-03-15 02:00:00,1952.16,1952.19,1945.62,1948.03,2605
2022-03-15 03:00:00,1947.93,1950.55,1939.54,1941.06,5605
2022-03-15 04:00:00,1941.08,1945.51,1941.0,1942.99,3295
2022-03-15 05:00:00,1943.01,1943.68,1940.47,1942.1,2007
2022-03-15 06:00:00,1942.06,1942.29,1936.1,1936.1,2406
2022-03-15 07:00:00,1936.1,1936.4,1925.88,1926.09,3893
2022-03-15 08:00:00,1926.15,1932.12,1925.02,1928.26,3663
2022-03-15 09:00:00,1928.13,1935.46,1927.25,1929.23,4167
2022-03-15 10:00:00,1929.23,1935.23,1926.42,1934.91,4975
2022-03-15 11:00:00,1934.9,1934.92,1926.84,1931.68,4225
2022-03-15 12:00:00,1931.66,1933.41,1921.81,1921.81,3853
2022-03-15 13:00:00,1921.81,1926.84,1920.29,1926.44,4687
2022-03-15 14:00:00,1926.49,1928.74,1919.33,1920.89,7251
2022-03-15 15:00:00,1920.89,1925.51,1913.74,1922.88,10384
2022-03-15 16:00:00,1922.88,1923.16,1907.05,1916.11,9802
2022-03-15 17:00:00,1916.16,1927.2,1912.96,1925.16,7193
2022-03-15 18:00:00,1925.17,1930.95,1920.9,1929.26,6391
2022-03-15 19:00:00,1929.27,1929.96,1924.3,1924.33,4330
2022-03-15 20:00:00,1924.49,1927.86,1919.62,1921.0,2868
2022-03-15 21:00:00,1920.95,1921.99,1916.29,1916.71,3267
2022-03-15 22:00:00,1916.77,1917.9,1913.9,1917.56,1340
2022-03-16 00:00:00,1920.11,1920.11,1915.15,1916.18,774
2022-03-16 01:00:00,1916.18,1918.53,1916.09,1918.01,742
2022-03-16 02:00:00,1917.87,1922.65,1917.1,1920.99,1518
2022-03-16 03:00:00,1920.99,1924.84,1919.97,1920.25,2898
2022-03-16 04:00:00,1920.25,1923.33,1919.22,1920.54,2323
2022-03-16 05:00:00,1920.54,1920.82,1917.81,1918.1,1521
2022-03-16 06:00:00,1918.1,1918.32,1915.2,1916.76,1346
2022-03-16 07:00:00,1916.76,1920.11,1915.9,1919.43,1854
2022-03-16 08:00:00,1919.56,1919.71,1912.58,1915.18,2567
2022-03-16 09:00:00,1915.06,1918.93,1913.83,1916.17,2817
2022-03-16 10:00:00,1916.17,1920.9,1911.67,1918.14,4589
2022-03-16 11:00:00,1918.14,1923.5,1918.11,1921.82,3171
2022-03-16 12:00:00,1921.82,1923.9,1917.84,1921.17,3473
2022-03-16 13:00:00,1921.17,1927.05,1920.31,1924.58,3439
2022-03-16 14:00:00,1924.58,1925.67,1915.43,1920.03,5874
2022-03-16 15:00:00,1920.05,1922.05,1912.77,1915.64,6937
2022-03-16 16:00:00,1915.64,1919.79,1903.88,1909.84,10670
2022-03-16 17:00:00,1909.84,1915.84,1909.36,1911.72,6064
2022-03-16 18:00:00,1911.71,1912.53,1906.84,1910.11,4611
2022-03-16 19:00:00,1910.11,1911.26,1907.41,1907.49,3987
2022-03-16 20:00:00,1907.56,1918.33,1895.01,1916.26,14390
2022-03-16 21:00:00,1916.28,1929.49,1911.96,1927.82,9318
2022-03-16 22:00:00,1927.82,1929.45,1921.34,1924.83,2071
2022-03-17 00:00:00,1925.74,1927.44,1923.35,1925.78,853
2022-03-17 01:00:00,1925.89,1927.54,1925.09,1926.98,1202
2022-03-17 02:00:00,1926.98,1927.54,1925.49,1926.85,1759
2022-03-17 03:00:00,1926.85,1933.81,1926.27,1933.66,3375
2022-03-17 04:00:00,1933.64,1936.03,1932.37,1934.43,2249
2022-03-17 05:00:00,1934.43,1938.2,1933.92,1936.32,2154
2022-03-17 06:00:00,1936.33,1937.49,1934.74,1935.9,1290
2022-03-17 07:00:00,1935.9,1935.96,1932.97,1934.37,1603
2022-03-17 08:00:00,1934.37,1934.81,1930.74,1931.81,2642
2022-03-17 09:00:00,1931.84,1935.64,1930.07,1935.64,3049
2022-03-17 10:00:00,1935.64,1942.63,1935.0,1941.25,4031
2022-03-17 11:00:00,1937.59,1943.21,1934.76,1941.61,2657
2022-03-17 12:00:00,1941.61,1946.8,1940.26,1943.22,3858
2022-03-17 13:00:00,1943.22,1946.91,1940.59,1943.21,3505
2022-03-17 14:00:00,1943.2,1944.52,1935.54,1939.01,6470
2022-03-17 15:00:00,1939.01,1946.61,1936.78,1944.99,7659
2022-03-17 16:00:00,1944.97,1949.19,1941.34,1948.52,7628
2022-03-17 17:00:00,1948.5,1949.74,1945.86,1948.19,5528
2022-03-17 18:00:00,1948.19,1948.23,1940.75,1944.32,4951
2022-03-17 19:00:00,1944.34,1945.94,1940.86,1942.44,3739
2022-03-17 20:00:00,1942.44,1942.44,1938.44,1940.71,2975
2022-03-17 21:00:00,1940.71,1941.23,1935.44,1937.48,2700
2022-03-17 22:00:00,1937.47,1942.86,1936.46,1942.56,1228
2022-03-18 00:00:00,1942.17,1942.65,1940.2,1941.2,628
2022-03-18 01:00:00,1941.2,1944.21,1940.92,1943.87,794
2022-03-18 02:00:00,1943.87,1945.36,1940.46,1941.05,1300
2022-03-18 03:00:00,1941.05,1942.36,1936.68,1936.8,1840
2022-03-18 04:00:00,1936.93,1939.24,1932.77,1933.7,2444
2022-03-18 05:00:00,1933.7,1935.39,1926.89,1935.19,2362
2022-03-18 06:00:00,1935.19,1935.19,1933.23,1933.92,1069
2022-03-18 07:00:00,1933.91,1935.46,1931.23,1933.41,1825
2022-03-18 08:00:00,1933.36,1934.98,1929.98,1932.83,1706
2022-03-18 09:00:00,1932.83,1936.13,1931.5,1934.3,2504
2022-03-18 10:00:00,1934.11,1937.17,1932.03,1932.59,3219
2022-03-18 11:00:00,1932.59,1934.26,1929.94,1933.38,3558
2022-03-18 12:00:00,1933.38,1935.37,1928.8,1935.05,3269
2022-03-18 13:00:00,1935.04,1940.63,1934.73,1939.98,3713
2022-03-18 14:00:00,1940.01,1940.91,1934.9,1935.62,5230
2022-03-18 15:00:00,1935.66,1936.94,1921.8,1933.48,9736
2022-03-18 16:00:00,1933.48,1938.34,1929.24,1936.16,7174
2022-03-18 17:00:00,1936.26,1936.81,1930.84,1932.5,5616
2022-03-18 18:00:00,1932.5,1933.05,1926.36,1928.47,5112
2022-03-18 19:00:00,1928.46,1931.29,1926.52,1929.44,3942
2022-03-18 20:00:00,1929.44,1930.11,1923.1,1923.72,3154
2022-03-18 21:00:00,1923.73,1924.25,1917.97,1920.1,5274
2022-03-18 22:00:00,1920.3,1921.54,1918.14,1920.74,1504
2022-03-21 00:00:00,1925.11,1926.21,1918.45,1920.0,1390
2022-03-21 01:00:00,1919.99,1921.41,1918.24,1918.88,1024
2022-03-21 02:00:00,1918.78,1924.01,1918.64,1922.07,2264
2022-03-21 03:00:00,1922.07,1928.64,1921.31,1928.16,4251
2022-03-21 04:00:00,1928.09,1928.65,1925.1,1926.3,2871
2022-03-21 05:00:00,1926.19,1927.48,1925.29,1926.29,1631
2022-03-21 06:00:00,1926.27,1928.84,1926.01,1928.13,1676
2022-03-21 07:00:00,1928.1,1928.32,1924.42,1925.41,2970
2022-03-21 08:00:00,1925.27,1925.31,1922.78,1924.03,2526
2022-03-21 09:00:00,1923.92,1926.06,1921.91,1925.08,3263
2022-03-21 10:00:00,1925.17,1927.32,1923.66,1926.08,2848
2022-03-21 11:00:00,1926.08,1927.37,1922.56,1925.51,3250
2022-03-21 12:00:00,1925.51,1928.85,1922.77,1925.59,3505
2022-03-21 13:00:00,1925.59,1928.07,1924.65,1925.37,3377
2022-03-21 14:00:00,1925.38,1926.34,1921.74,1924.68,5428
2022-03-21 15:00:00,1924.68,1930.5,1917.69,1929.83,7666
2022-03-21 16:00:00,1929.86,1937.56,1929.81,1933.36,8164
2022-03-21 17:00:00,1933.36,1936.1,1932.94,1935.11,5159
2022-03-21 18:00:00,1935.11,1937.61,1929.56,1930.55,7093
2022-03-21 19:00:00,1930.56,1932.41,1927.02,1932.0,6288
2022-03-21 20:00:00,1932.0,1941.02,1931.17,1936.07,3780
2022-03-21 21:00:00,1936.07,1940.72,1933.17,1935.15,4645
2022-03-21 22:00:00,1935.15,1936.77,1933.93,1934.91,1371
2022-03-22 00:00:00,1936.13,1936.82,1935.44,1936.16,522
2022-03-22 01:00:00,1936.16,1937.17,1934.59,1935.54,995
2022-03-22 02:00:00,1935.61,1935.71,1929.31,1931.2,2175
2022-03-22 03:00:00,1931.2,1933.76,1930.1,1932.9,2710
2022-03-22 04:00:00,1932.91,1935.89,1931.94,1935.68,2065
2022-03-22 05:00:00,1935.69,1937.82,1934.67,1936.72,2588
2022-03-22 06:00:00,1936.72,1936.75,1933.54,1934.64,1982
2022-03-22 07:00:00,1934.58,1938.28,1934.49,1936.78,2401
2022-03-22 08:00:00,1936.79,1938.35,1934.66,1934.84,2338
2022-03-22 09:00:00,1934.84,1936.24,1932.24,1933.58,2732
2022-03-22 10:00:00,1933.31,1933.36,1923.46,1924.72,5518
2022-03-22 11:00:00,1924.63,1926.04,1922.85,1925.25,4759
2022-03-22 12:00:00,1925.28,1930.32,1924.91,1927.45,4002
2022-03-22 13:00:00,1927.44,1929.91,1925.33,1927.76,3662
2022-03-22 14:00:00,1927.74,1930.93,1923.97,1927.99,6348
2022-03-22 15:00:00,1927.99,1928.17,1919.72,1923.58,9101
2022-03-22 16:00:00,1923.58,1923.99,1910.67,1915.29,9353
2022-03-22 17:00:00,1915.3,1918.29,1911.13,1918.01,5941
2022-03-22 18:00:00,1917.94,1923.29,1917.67,1920.03,5494
2022-03-22 19:00:00,1920.03,1923.37,1918.39,1920.5,4453
2022-03-22 20:00:00,1920.5,1924.84,1920.18,1922.95,3357
2022-03-22 21:00:00,1922.95,1923.31,1920.59,1921.69,4027
2022-03-22 22:00:00,1921.69,1922.33,1920.61,1921.53,1130
2022-03-23 00:00:00,1921.25,1921.96,1919.91,1920.54,666
2022-03-23 01:00:00,1920.54,1921.91,1919.42,1919.67,1153
2022-03-23 02:00:00,1919.68,1920.26,1915.51,1917.94,2119
2022-03-23 03:00:00,1917.94,1921.81,1917.04,1920.38,2663
2022-03-23 04:00:00,1920.38,1924.12,1919.9,1923.19,2503
2022-03-23 05:00:00,1923.14,1924.45,1921.52,1921.85,1604
2022-03-23 06:00:00,1921.85,1922.54,1921.37,1922.34,911
2022-03-23 07:00:00,1922.34,1922.35,1920.18,1921.65,1511
2022-03-23 08:00:00,1921.65,1921.65,1917.04,1917.83,1802
2022-03-23 09:00:00,1917.69,1920.84,1917.43,1920.62,2568
2022-03-23 10:00:00,1920.63,1926.34,1920.46,1925.84,4076
2022-03-23 11:00:00,1925.88,1931.25,1925.75,1929.46,3747
2022-03-23 12:00:00,1929.46,1933.78,1929.38,1933.26,4036
2022-03-23 13:00:00,1933.26,1934.99,1927.82,1930.68,5156
2022-03-23 14:00:00,1930.62,1930.86,1925.01,1928.98,6296
2022-03-23 15:00:00,1928.98,1935.83,1928.36,1935.27,7727
2022-03-23 16:00:00,1935.27,1936.8,1928.38,1931.93,7138
2022-03-23 17:00:00,1931.93,1932.6,1925.91,1929.52,5247
2022-03-23 18:00:00,1929.53,1935.53,1927.78,1935.46,4588
2022-03-23 19:00:00,1935.47,1937.79,1934.87,1936.65,4948
